Text_name;sentence;TAM;Origin;Word_length;Transitivity
CMORM-M1;I,126.1083;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,126.1083;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,126.1083;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,126.1083;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,127.1092;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,128.1093;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,128.1094;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,128.1094;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,128.1094;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,130.1108;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,130.1108;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,130.1108;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,130.1108;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,130.1109;%spl_present;%germanic;%1half;%intransitive
CMORM-M1;I,131.1111;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,131.1111;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,131.1112;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,132.1118;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,132.1119;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,132.1121;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,133.1126;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,133.1127;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,133.1127;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,134.1131;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,134.1133;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,135.1137;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,136.1140;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,136.1141;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,136.1142;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,136.1143;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,136.1143;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,137.1144;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,137.1144;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,137.1146;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,137.1146;%spl_present;%germanic;2%;%prep_intransitive
CMORM-M1;I,137.1148;%spl_present;%germanic;%1half;%intransitive
CMORM-M1;I,137.1149;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,138.1150;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,138.1151;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,138.1152;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,140.1160;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,140.1162;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,140.1162;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,140.1163;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,140.1163;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,140.1163;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,142.1170;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,142.1174;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,143.1176;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,143.1178;%spl_present;%germanic;%2half;%intransitive
CMORM-M1;I,143.1180;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,143.1181;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,143.1182;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,144.1188;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,144.1189;%spl_present;%blended;1%;%transitive
CMORM-M1;I,144.1189;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,144.1189;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,144.1190;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,144.1191;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,144.1191;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,144.1193;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,145.1195;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,147.1210;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,148.1220;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1223;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1225;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1227;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1229;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,149.1231;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1233;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,149.1236;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,150.1238;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,150.1243;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,150.1244;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,150.1244;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,150.1246;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,152.1257;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,152.1258;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,152.1259;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,152.1259;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,153.1260;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,153.1261;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,154.1269;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,154.1274;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,154.1275;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,155.1280;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,156.1284;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,157.1289;%spl_present;%germanic;%1half;%prep_intransitive
CMORM-M1;I,157.1293;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,158.1297;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,158.1298;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,158.1300;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,158.1301;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,158.1301;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,158.1302;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,158.1303;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,159.1308;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,160.1314;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,160.1315;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,160.1316;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,160.1317;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,160.1320;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,160.1321;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,161.1326;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,161.1328;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,161.1330;%spl_present;%blended;1%;%transitive
CMORM-M1;I,161.1332;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,161.1333;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,162.1335;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,162.1339;%spl_present;%germanic;%1half;%prep_intransitive
CMORM-M1;I,162.1339;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,162.1340;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,162.1340;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,162.1341;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,163.1342;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,163.1344;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,163.1345;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,163.1346;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,163.1346;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,163.1346;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,163.1347;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,163.1348;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,163.1349;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,164.1352;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,164.1354;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,164.1355;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,164.1355;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,164.1355;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,166.1366;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,167.1374;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,167.1374;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,167.1376;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,167.1376;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,167.1377;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,167.1378;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,167.1379;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,168.1380;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,168.1380;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,168.1381;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,168.1383;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,168.1384;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,168.1385;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,169.1388;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,169.1389;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,169.1392;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,169.1393;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,169.1394;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,169.1395;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,170.1398;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,170.1401;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,170.1401;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,170.1402;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,170.1403;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,170.1404;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,170.1404;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,171.1407;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1409;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1410;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1410;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1411;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1411;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,171.1413;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,172.1415;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,172.1416;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,172.1419;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,173.1425;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,173.1426;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,173.1427;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,173.1428;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,174.1430;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,174.1430;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,174.1430;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,174.1431;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,174.1432;%spl_present;%blended;1%;%transitive
CMORM-M1;I,174.1433;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,174.1436;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1439;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1440;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1441;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1441;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1441;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,175.1442;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,176.1448;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,177.1460;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,177.1461;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,178.1462;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,178.1462;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,178.1463;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,178.1464;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,179.1469;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,179.1471;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,179.1472;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,180.1487;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,180.1489;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,180.1490;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,181.1498;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,181.1498;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,181.1499;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,181.1500;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,182.1502;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,182.1507;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,185.1527;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,185.1529;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,185.1530;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,185.1530;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,185.1531;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,185.1531;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,186.1537;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,186.1538;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,186.1539;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,187.1541;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,187.1541;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,187.1543;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,187.1544;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,187.1544;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,187.1545;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,188.1548;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,188.1548;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,188.1549;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,188.1550;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,188.1551;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,188.1551;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,188.1552;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,188.1552;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,188.1552;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,188.1552;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,188.1553;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,188.1554;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,188.1554;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,189.1557;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,189.1557;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,189.1558;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,189.1560;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1561;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1561;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,190.1562;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1562;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1563;%spl_present;%germanic;3%;%intransitive
CMORM-M1;I,190.1563;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,190.1563;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,190.1564;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1564;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,190.1564;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1564;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,190.1565;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1566;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1566;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1567;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1570;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1572;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,191.1572;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1573;%spl_present;%germanic;3%;%prep_intransitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1573;%spl_present;%germanic;2%;%prep_intransitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1573;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1574;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1575;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1575;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,192.1575;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,193.1578;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,193.1580;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,193.1581;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,193.1582;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,193.1583;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,193.1583;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,193.1584;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,193.1584;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,194.1586;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,194.1587;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,194.1590;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,194.1592;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,195.1597;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,195.1597;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,195.1599;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,195.1599;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,195.1601;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,196.1606;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,196.1606;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,196.1607;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,196.1610;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,196.1610;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,196.1611;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,197.1612;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,197.1616;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,197.1618;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,197.1618;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,198.1622;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,198.1622;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,198.1623;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,198.1623;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,198.1624;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,198.1624;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,199.1628;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,199.1629;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,199.1632;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,200.1637;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,203.1661;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,203.1661;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,204.1667;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,204.1667;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,204.1669;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,204.1669;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,205.1676;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,205.1676;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,205.1677;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,206.1680;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,206.1680;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,206.1682;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,207.1693;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,208.1698;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,208.1699;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,208.1699;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,208.1699;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,208.1699;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,208.1703;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,208.1710;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,209.1711;%spl_present;%blended;2%;%transitive
CMORM-M1;I,209.1718;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,210.1722;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,210.1724;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,210.1725;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,210.1726;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,211.1728;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,211.1729;%spl_present;%germanic;2%;%prep_intransitive
CMORM-M1;I,211.1729;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,212.1739;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,212.1741;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,212.1742;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,212.1743;%spl_present;%germanic;2%;%intransitive
CMORM-M1;I,213.1746;%spl_present;%germanic;2%;%intransitive
CMORM-M1;I,213.1746;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,213.1748;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,213.1753;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,214.1759;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,214.1760;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,214.1760;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,214.1761;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,214.1762;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,214.1762;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,214.1763;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,215.1765;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,215.1765;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,215.1769;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,216.1772;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,216.1774;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,216.1778;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,216.1779;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,217.1780;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,217.1781;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,217.1785;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,217.1786;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,217.1786;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,217.1787;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,218.1789;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,218.1790;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,218.1791;%spl_present;%germanic;2%;%transitive
CMORM-M1;I,218.1792;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,218.1792;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,218.1795;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,219.1799;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,219.1800;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,219.1800;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,219.1800;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,219.1802;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,219.1808;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,220.1813;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,220.1815;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,222.1830;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,224.1857;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,224.1859;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,225.1876;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,225.1878;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,226.1882;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,226.1882;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,227.1884;%spl_present;%germanic;%1half;%transitive
CMORM-M1;I,227.1885;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,227.1887;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,228.1888;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,228.1888;%spl_present;%blended;1%;%prep_intransitive
CMORM-M1;I,228.1889;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,228.1889;%spl_present;%blended;1%;%transitive
CMORM-M1;I,228.1889;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,228.1889;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,228.1889;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,229.1890;%spl_present;%germanic;%2half;%transitive
CMORM-M1;I,229.1890;%spl_present;%blended;1%;%transitive
CMORM-M1;I,229.1890;%spl_present;%blended;1%;%prep_intransitive
CMORM-M1;I,229.1890;%spl_present;%blended;1%;%transitive
CMORM-M1;I,230.1896;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,230.1896;%spl_present;%germanic;1%;%prep_intransitive
CMORM-M1;I,230.1897;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,230.1898;%spl_present;%germanic;1%;%intransitive
CMORM-M1;I,232.1907;%spl_present;%germanic;1%;%transitive
CMORM-M1;I,232.1909;%spl_present;%germanic;1%;%prep_intransitive
